ebs_account,as_on_date,recent_1day_avg_cores,last_7days_avg_cores,last_30days_avg_cores,last_90days_avg_cores,last_365days_avg_cores,recent_1day_clusters,accnt_risk_opp_flag,accnt_risk_opp_level,accnt_risk_opp_desc,version_currency_flag,version_currency_level,version_currency_desc,aws_clusters,azure_clusters,gcp_clusters,cs_aws_cores,cs_azure_cores,cs_gcp_cores,has_amazon_eks_risk,has_microsoft_aks_risk,has_google_gke_risk,cs_takeover_desc,unattached_clusters,attached_clusters,unattached_cluster_flag,cost_optimization_clusters,cost_optimization_flag,connected_status,is_pp_opr,is_odf_opr,is_quay_opr,is_acm_opr,is_acs_opr,rhacs_versions,rhacs_total_clusters,rhacs_total_cores,rhacs_first_active,rhacs_last_active,rhacs_total_failures,rhacs_failure_descriptions
11549024,2026-03-10,380.0,380.0,391.2425925925926,399.0844907407407,197.1801074874563,4.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,4.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",0.0,4.0,No,0.0,No,Connected,1.0,0.0,0.0,0.0,1.0,4.8.1 | 4.4.2,2.0,1104.0,2024-06-11,2026-03-10,0.0,
377442,2026-03-10,377.0,386.14285714285717,376.7680555555555,339.05601851851856,294.25975350749775,18.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",2.0,16.0,Yes,0.0,No,Partially Connected,1.0,0.0,0.0,1.0,1.0,4.8.8 | 4.9.3 | 4.9.2 | 4.8.7 | 4.8.6 | 4.9.1 | 4.8.5 | 4.9.0 | 4.8.4 | 3.74.6 | 3.74.9 | 3.74.8 | 3.74.7 | 3.74.5 | 3.74.4 | 3.74.3 | 3.74.2 | 3.74.1 | 3.74.0 | 3.73.2 | 3.73.1 | 3.73.0 | 3.68.0,93.0,7086.458333333333,2022-12-12,2026-03-10,0.0,
6101491,2026-03-10,376.0,376.0,387.8666666666667,389.05400023998294,329.71471583888984,8.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",4.0,4.0,Yes,0.0,No,Connected,1.0,0.0,1.0,1.0,1.0,4.10.0 | 4.7.9 | 4.9.3 | 4.9.2 | 4.7.8 | 4.7.7 | 4.7.6 | 4.7.5 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.5.7 | 4.5.6 | 4.5.4 | 4.5.2 | 4.5.3 | 4.5.1 | 4.5.0 | 4.3.5 | 4.3.4,43.0,10019.177700348433,2024-02-09,2026-03-10,15.0,"2025-08-14: ComponentUnhealthy, 2025-08-15: ComponentUnhealthy, 2025-08-17: ComponentUnhealthy, 2025-08-18: InstallCheckFailed, ComponentUnhealthy, 2025-08-19: ComponentUnhealthy | 2024-10-10: InstallCheckFailed, 2024-10-11: InstallCheckFailed, 2024-10-12: InstallCheckFailed, 2024-10-13: InstallCheckFailed, 2024-10-14: InstallCheckFailed, 2024-10-15: InstallCheckFailed, 2024-10-16: TooManyOperatorGroups, InstallCheckFailed | 2024-03-21: InstallComponentFailed"
1102946,2026-03-10,376.0,376.0,376.0,376.0,358.04578096218586,5.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",2.0,3.0,Yes,0.0,No,Connected,1.0,0.0,0.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1 | 4.9.0 | 4.8.4 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 4.5.4 | 4.5.3 | 4.5.2 | 4.5.1 | 4.5.0 | 4.4.4 | 4.4.3 | 3.70.1,43.0,6972.951569306283,2022-09-22,2026-03-10,3.0,2025-03-06: ComponentUnhealthy | 2024-12-14: ComponentUnhealthy | 2024-11-20: ComponentUnhealthy
1073151,2026-03-10,376.0,375.6469939327082,375.86460544578193,363.2897450251372,335.9558847854973,4.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",0.0,4.0,No,0.0,No,Connected,1.0,1.0,0.0,0.0,1.0,4.9.2 | 4.10.0 | 4.9.3 | 4.9.1 | 4.9.0 | 4.8.4 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 3.74.1,22.0,6570.592334494774,2023-04-12,2026-03-10,0.0,
557694,2026-03-10,375.0,375.0,374.9930555555556,380.0732996113398,381.38307913185844,3.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",2.0,1.0,Yes,0.0,No,Connected,1.0,1.0,1.0,1.0,1.0,4.9.2 | 4.10.0 | 4.9.3 | 4.9.1 | 4.9.0 | 4.8.4 | 4.8.3 | 4.8.2 | 4.8.1 | 4.6.0 | 4.7.4 | 4.8.0 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.4.2 | 4.5.5 | 4.5.4 | 4.5.3 | 4.5.1 | 4.5.2 | 4.5.0 | 4.4.4 | 4.4.3 | 4.4.1 | 4.4.0 | 4.3.5 | 4.3.3 | 4.3.4 | 4.3.2 | 4.3.1 | 4.3.0 | 4.2.2 | 4.2.1,49.0,20484.555555555555,2023-10-03,2026-03-10,16.0,"2025-12-10: ComponentUnhealthy | 2025-11-19: ComponentUnhealthy | 2025-06-17: ComponentUnhealthy, 2025-06-18: ComponentUnhealthy | 2025-06-02: ComponentUnhealthy | 2025-03-13: ComponentUnhealthy, 2025-03-16: ComponentUnhealthy | 2024-12-02: ComponentUnhealthy | 2024-10-19: ComponentUnhealthy | 2024-10-09: ComponentUnhealthy, 2024-10-10: ComponentUnhealthy, 2024-10-14: ComponentUnhealthy | 2023-11-30: InstallCheckFailed, 2023-12-01: InstallCheckFailed, 2023-12-02: InstallCheckFailed, 2023-12-03: InstallCheckFailed"
1017027,2026-03-10,374.09722222222223,370.87103174603175,363.6394113670812,376.1638315668049,331.57810862690906,19.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",1.0,18.0,Yes,0.0,No,Partially Connected,1.0,1.0,1.0,1.0,1.0,4.9.1 | 4.9.3 | 4.7.4 | 3.74.3,6.0,266.94444444444446,2023-05-02,2026-03-10,5.0,"2026-03-04: InstallCheckFailed, 2026-03-05: InstallCheckFailed, 2026-03-06: InstallCheckFailed, 2026-03-09: InstallCheckFailed, 2026-03-10: InstallCheckFailed"
1302957,2026-03-10,372.0,371.71230158730157,368.7930555555556,294.8735725308642,235.51867389649922,13.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",3.0,10.0,Yes,0.0,No,Connected,1.0,1.0,1.0,1.0,1.0,4.9.2 | 4.5.0 | 4.5.3 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.5.1 | 4.5.2 | 4.4.4 | 4.4.3 | 4.4.2 | 4.4.1 | 4.4.0 | 4.3.5 | 4.3.4 | 4.2.0 | 3.72.2 | 3.73.1 | 3.73.0 | 3.72.1 | 3.72.0 | 3.71.0,61.0,5371.887028464493,2022-08-01,2026-03-10,66.0,"2026-03-07: ComponentUnhealthy, 2026-03-08: ComponentUnhealthy, 2026-03-09: ComponentUnhealthy | 2025-05-29: RequirementsNotMet, 2025-05-30: RequirementsNotMet, 2025-05-31: RequirementsNotMet, 2025-06-01: RequirementsNotMet, 2025-06-02: RequirementsNotMet, 2025-06-03: RequirementsNotMet, 2025-06-04: RequirementsNotMet | 2025-03-12: ComponentUnhealthy, 2025-03-13: ComponentUnhealthy | 2025-03-08: ComponentUnhealthy | 2024-09-27: ComponentUnhealthy | 2024-09-25: ComponentUnhealthy | 2024-04-19: InstallComponentFailed | 2024-03-11: ComponentUnhealthy | 2023-01-28: ComponentUnhealthy, InstallCheckFailed, 2023-01-29: InstallCheckFailed, ComponentUnhealthy, 2023-01-30: ComponentUnhealthy, InstallCheckFailed, 2023-01-31: ComponentUnhealthy, InstallCheckFailed, 2023-02-01: InstallCheckFailed, ComponentUnhealthy, 2023-02-02: InstallCheckFailed, ComponentUnhealthy, 2023-02-03: ComponentUnhealthy, InstallCheckFailed | 2022-12-12: ComponentUnhealthy, InstallCheckFailed, 2022-12-13: ComponentUnhealthy, InstallCheckFailed, 2022-12-14: InstallCheckFailed, ComponentUnhealthy, 2022-12-15: ComponentUnhealthy, InstallCheckFailed, 2022-12-16: InstallCheckFailed, ComponentUnhealthy, 2022-12-17: InstallCheckFailed, ComponentUnhealthy, 2022-12-18: ComponentUnhealthy, InstallCheckFailed | 2022-11-30: ComponentUnhealthy, InstallCheckFailed, 2022-12-01: ComponentUnhealthy, InstallCheckFailed, 2022-12-02: ComponentUnhealthy, InstallCheckFailed, 2022-12-03: InstallCheckFailed, ComponentUnhealthy, 2022-12-04: ComponentUnhealthy, InstallCheckFailed, 2022-12-05: ComponentUnhealthy, InstallCheckFailed, 2022-12-06: InstallCheckFailed | 2022-10-13: InstallCheckFailed, 2022-10-14: InstallCheckFailed, 2022-10-15: InstallCheckFailed, 2022-10-16: ComponentUnhealthy, InstallCheckFailed | 2022-09-21: ComponentUnhealthy, 2022-09-22: ComponentUnhealthy, 2022-09-24: InstallCheckFailed"
1199885,2026-03-10,372.0,372.0,372.0,399.0148031194843,382.6371811491003,5.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",1.0,4.0,Yes,0.0,No,Partially Connected,1.0,1.0,1.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1 | 4.8.4 | 4.9.0 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.5.4 | 4.5.1 | 4.5.0 | 4.4.4 | 4.4.3 | 4.4.2 | 4.4.1 | 4.4.0 | 4.3.5 | 4.3.4 | 4.3.3 | 4.3.2 | 4.3.1,65.0,13667.60396039604,2023-12-15,2026-03-10,1.0,2024-01-05: ComponentUnhealthy
6059610,2026-03-10,370.81944444444446,376.49939749023514,366.19615054963907,360.296227396046,326.9000614666053,8.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",6.0,2.0,Yes,0.0,No,Partially Connected,1.0,1.0,0.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.7.5 | 4.9.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.4.0 | 4.0.0 | 3.74.2,23.0,4493.0,2023-05-01,2026-03-10,6.0,"2026-03-05: ComponentUnhealthy, 2026-03-06: ComponentUnhealthy, ComponentUnhealthy, 2026-03-09: ComponentUnhealthy, 2026-03-10: ComponentUnhealthy | 2026-02-16: ComponentUnhealthy"
5257494,2026-03-10,365.5,365.5,375.2836805555556,379.16979166666664,360.37996625200725,12.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",3.0,9.0,Yes,0.0,No,Connected,1.0,0.0,0.0,1.0,1.0,4.9.3 | 4.9.2 | 4.10.0 | 4.9.1 | 4.8.4 | 4.9.0 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.4 | 4.5.5 | 4.5.3 | 4.5.2 | 4.5.1 | 4.5.0 | 4.4.4 | 4.4.3 | 4.4.2 | 4.4.1 | 4.4.0 | 4.3.4 | 4.3.5 | 4.3.3 | 4.3.2 | 4.2.0 | 4.3.1 | 4.3.0 | 4.2.2 | 4.2.1 | 4.1.3 | 4.1.2 | 4.1.1 | 4.0.2 | 4.1.0 | 4.0.1 | 4.0.0 | 3.74.2 | 3.74.3 | 3.74.1 | 3.74.0 | 3.73.2 | 3.73.1 | 3.73.0 | 3.72.2 | 3.72.1 | 3.72.0 | 3.71.1 | 3.71.0,269.0,23549.25556854168,2022-08-01,2026-03-10,27.0,"2026-03-05: InstallCheckFailed | 2025-09-09: ComponentUnhealthy | 2025-08-13: ComponentUnhealthy | 2025-04-11: ComponentUnhealthy | 2025-03-12: ComponentUnhealthy | 2024-11-15: ComponentUnhealthy | 2024-10-06: ComponentUnhealthy | 2024-04-18: ComponentUnhealthy | 2024-03-28: InstallComponentFailed, 2024-03-29: InstallComponentFailed, 2024-03-30: InstallComponentFailed, 2024-03-31: InstallComponentFailed, 2024-04-01: InstallComponentFailed, 2024-04-02: InstallComponentFailed, 2024-04-03: InstallComponentFailed | 2024-01-12: RequirementsNotMet | 2023-10-19: InstallCheckFailed, 2023-10-20: InstallCheckFailed | 2023-08-17: InstallCheckFailed, ComponentUnhealthy, InstallCheckFailed, 2023-08-18: InstallCheckFailed, 2023-08-19: InstallCheckFailed, 2023-08-20: InstallCheckFailed | 2023-07-23: ComponentUnhealthy | 2023-07-10: InstallComponentFailed | 2023-04-14: RequirementsNotMet"
957330,2026-03-10,364.0,363.97519841269843,364.08255714964054,364.42156409087795,348.1559084759152,13.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",1.0,12.0,Yes,0.0,No,Connected,1.0,0.0,0.0,0.0,1.0,4.9.2 | 4.9.1 | 4.8.4 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.3 | 4.7.5 | 4.6.4 | 4.6.2 | 4.6.3 | 4.5.4 | 4.6.1 | 4.5.3 | 4.5.0 | 4.4.3 | 4.3.4 | 4.3.1 | 4.3.0 | 4.2.2 | 4.2.1 | 4.2.0 | 4.1.3 | 4.1.2 | 4.1.1 | 4.1.0 | 4.0.2 | 4.0.1,99.0,9006.638888888889,2023-05-23,2026-03-10,8.0,"2026-03-09: TooManyOperatorGroups, 2026-03-10: TooManyOperatorGroups | 2025-09-23: InstallCheckFailed, InstallCheckFailed | 2025-04-08: RequirementsNotMet, 2025-04-09: InstallCheckFailed, InstallCheckFailed | 2025-02-11: ComponentUnhealthy"
6998175,2026-03-10,364.0,363.9761904761905,363.9875,363.99197530864194,363.94269970247257,11.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",1.0,10.0,Yes,0.0,No,Connected,1.0,1.0,0.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1 | 4.9.0,35.0,2837.9791666666665,2025-11-06,2026-03-10,0.0,
5541862,2026-03-10,363.0,362.4761904761904,362.8013888888889,362.5117283950617,287.4806778978994,5.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",1.0,4.0,Yes,0.0,No,Connected,1.0,1.0,0.0,1.0,1.0,4.6.9 | 4.6.7 | 4.8.5 | 4.6.3 | 4.7.0 | 4.6.1 | 4.6.2 | 4.6.0 | 4.5.5 | 4.1.2 | 4.1.0 | 4.0.2,16.0,3969.734939759036,2023-06-14,2026-03-10,27.0,"2026-03-06: ComponentUnhealthy | 2025-01-24: NoOperatorGroup, NoOperatorGroup, NoOperatorGroup, 2025-01-25: NoOperatorGroup, NoOperatorGroup, NoOperatorGroup, 2025-01-26: NoOperatorGroup, NoOperatorGroup, NoOperatorGroup, 2025-01-27: NoOperatorGroup, NoOperatorGroup, NoOperatorGroup, 2025-01-28: NoOperatorGroup, NoOperatorGroup, NoOperatorGroup, 2025-01-29: NoOperatorGroup, NoOperatorGroup, NoOperatorGroup, 2025-01-30: NoOperatorGroup, NoOperatorGroup, NoOperatorGroup | 2024-11-29: NoOperatorGroup, 2024-11-30: NoOperatorGroup, 2024-12-01: NoOperatorGroup, 2024-12-02: NoOperatorGroup, 2024-12-03: NoOperatorGroup"
545106,2026-03-10,360.0,360.0,360.0,360.0,360.0002283105022,5.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",0.0,5.0,No,0.0,No,Connected,1.0,1.0,1.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1 | 4.9.0 | 4.8.4 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 4.5.4 | 4.5.3 | 4.5.2 | 4.5.1 | 4.5.0 | 4.4.4 | 4.4.3 | 4.4.2 | 4.4.1 | 4.4.0 | 4.3.5 | 4.3.4 | 4.3.3 | 4.3.2 | 4.3.1 | 4.3.0 | 4.0.1 | 3.74.3 | 3.73.1 | 3.73.0 | 3.72.1,175.0,90037.86567484718,2022-11-10,2026-03-10,10.0,"2025-07-02: ComponentUnhealthy | 2025-06-12: ComponentUnhealthy | 2025-04-09: ComponentUnhealthy | 2025-03-08: ComponentUnhealthy | 2025-01-28: ComponentUnhealthy | 2024-11-28: ComponentUnhealthy | 2023-05-19: OwnerConflict, 2023-05-20: OwnerConflict, 2023-05-21: OwnerConflict | 2022-11-10: UnsupportedOperatorGroup"
1222353,2026-03-10,360.0,353.14285714285717,182.66666666666666,82.22222222222223,141.24378156258402,5.0,Opportunity,2.0,The number of OpenShift 4 cores is at least 25% higher than the 30-day moving average. There may be an opportunity for expansion or committed spend within the account.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",2.0,3.0,Yes,0.0,No,Partially Connected,1.0,1.0,1.0,1.0,1.0,4.10.0,1.0,120.0,2026-03-05,2026-03-10,0.0,
6980955,2026-03-10,359.97222222222223,353.25396825396825,347.92685185185184,340.8101851851852,301.3697922974185,7.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,7.0,0.0,0.0,359.97222222222223,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",0.0,7.0,No,0.0,No,Connected,1.0,0.0,0.0,0.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1 | 4.9.0 | 4.8.4 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 3.74.9 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 4.5.4,81.0,14067.002339699155,2024-05-23,2026-03-10,0.0,
11589110,2026-03-10,355.31944444444446,348.42023981309694,355.48463003046334,354.07265445459893,237.66090066562916,8.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,8.0,0.0,0.0,355.31944444444446,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",0.0,8.0,No,0.0,No,Connected,1.0,0.0,1.0,0.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1 | 4.9.0 | 4.8.4 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 4.5.4 | 4.5.3 | 4.5.2 | 4.5.1 | 4.5.0 | 4.4.4 | 4.4.3 | 4.4.2 | 4.4.1 | 4.4.0 | 4.3.5 | 4.3.4 | 4.3.3 | 4.3.2,58.0,8077.528464860619,2024-01-12,2026-03-10,7.0,"2025-03-13: ComponentUnhealthy | 2024-12-03: TooManyOperatorGroups, 2024-12-04: TooManyOperatorGroups, 2024-12-05: TooManyOperatorGroups, 2024-12-06: TooManyOperatorGroups, 2024-12-07: TooManyOperatorGroups, 2024-12-08: TooManyOperatorGroups"
819479,2026-03-10,352.0,352.0,352.0,352.0,358.8175061107958,6.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",0.0,6.0,No,0.0,No,Connected,1.0,1.0,0.0,1.0,1.0,4.9.2 | 4.9.1,8.0,2588.0,2025-12-04,2026-03-10,0.0,
11404674,2026-03-10,352.0,377.7142857142857,397.95338753387534,400.8150180668473,349.93145378517227,5.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",3.0,2.0,Yes,0.0,No,Connected,1.0,1.0,0.0,0.0,1.0,4.9.0 | 4.9.2 | 4.9.1 | 4.9.3 | 4.8.2 | 4.8.3 | 4.8.4 | 4.7.4 | 4.7.3 | 4.8.1 | 4.6.2 | 4.6.1 | 4.7.2 | 4.7.1 | 4.5.4 | 4.5.5 | 4.3.5 | 4.4.4 | 4.3.4 | 4.3.0 | 4.2.0 | 4.2.2 | 4.2.1 | 4.1.3 | 4.1.2 | 4.1.1 | 3.74.4 | 3.74.3 | 3.74.2,31.0,5107.083233413268,2023-04-20,2026-03-10,1.0,2025-10-31: ComponentUnhealthy
5434260,2026-03-10,352.0,100.57142857142857,281.6,301.15555555555557,179.28397783926798,1.0,Opportunity,2.0,The number of OpenShift 4 cores is at least 25% higher than the 30-day moving average. There may be an opportunity for expansion or committed spend within the account.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",0.0,1.0,No,0.0,No,Connected,1.0,1.0,1.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1 | 4.9.0 | 4.8.4,6.0,4800.0,2025-09-15,2026-03-10,0.0,
5307429,2026-03-10,350.0,350.0,351.4703703703704,316.1206018518518,231.56063451843303,7.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Risk of Amazon EKS takeover identified on one or more EBS accounts. Confirm OpenShift usage as an application platform, temperate check on manage cloud offering, and consider moving customer(s) to ROSA.",1.0,6.0,Yes,1.0,Yes,Connected,1.0,0.0,1.0,0.0,1.0,4.9.3 | 4.9.2 | 4.9.1 | 4.9.0 | 4.8.4,7.0,624.0,2025-10-24,2026-03-10,0.0,
